date,un
1999.5127,0.2454894
1999.5154,0.23889974
1999.5181,0.24211478
1999.5209,0.24746489
1999.5236,0.24691019
1999.5264,0.24973824
1999.5291,0.2495053
1999.5318,0.24694832
1999.5346,0.24278568
1999.5373,0.25349952
1999.54,0.24818427
1999.5428,0.24442039
1999.5455,0.24846038
1999.5483,0.24290172
1999.551,0.25139221
1999.5537,0.24629672
1999.5565,0.23855084
1999.5592,0.24104011
1999.5619,0.23253918
1999.5647,0.24255858
1999.5674,0.24930594
1999.5702,0.24764752
1999.5729,0.24178917
1999.5756,0.24470584
1999.5784,0.24796487
1999.5811,0.23990844
1999.5838,0.24137976
1999.5866,0.24052894
1999.5893,0.24480161
1999.5921,0.24928458
1999.5948,0.2526854
1999.5975,0.24721861
1999.6003,0.25167428
1999.603,0.24768123
1999.6057,0.24812257
1999.6085,0.24669923
1999.6112,0.25251448
1999.614,0.2493478
1999.6167,0.24916299
1999.6194,0.25095329
1999.6222,0.2494274
1999.6249,0.24852053
1999.6277,0.24441973
1999.6304,0.24716835
2000.4983,0.27429996
2000.501,0.27159145
2000.5038,0.27219994
2000.5065,0.26916019
2000.5092,0.27770857
2000.512,0.28034711
2000.5147,0.27862843
2000.5175,0.27697767
2000.5202,0.28499716
2000.5229,0.2752906
2000.5257,0.28126695
2000.5284,0.2710309
2000.5311,0.28252621
2000.5339,0.2757081
2000.5366,0.27494635
2000.5394,0.27328463
2000.5421,0.27879343
2000.5448,0.27734451
2000.5476,0.2802291
2000.5503,0.27740368
2000.553,0.27568356
2000.5558,0.27190826
2000.5585,0.2754424
2000.5613,0.28722188
2000.564,0.28461323
2000.5667,0.28348931
2000.5695,0.27877835
2000.5722,0.27988619
2000.5749,0.27952759
2000.5777,0.28182628
2000.5804,0.27648071
2000.5832,0.2800961
2000.5886,0.27788282
2000.5914,0.28366521
2000.5941,0.28811867
2000.5969,0.28170063
2000.5996,0.28297458
2000.6023,0.27856313
2000.6051,0.27945101
2000.6078,0.28379728
2000.6105,0.27680019
2000.6133,0.27755003
2000.616,0.27913985
2000.6188,0.27674652
2000.6215,0.28087274
2000.6242,0.28985087
2000.627,0.28287486
2000.6297,0.27837872
2000.6324,0.28649539
2000.6352,0.28091461
2000.6379,0.28124644
2000.6407,0.2793248
2000.6434,0.28093315
2000.6461,0.28081062
2000.6489,0.27792897
2000.6516,0.28445872
2000.6543,0.28475267
2000.6571,0.27960671
2000.6598,0.28519191
2000.6626,0.27449284
2000.6653,0.27859244
2000.668,0.28024979
2000.6708,0.28042517
2000.6735,0.28934119
2000.6762,0.28202639
2000.679,0.27658106
2000.6817,0.27991111
2000.6845,0.28392557
2000.6872,0.28403477
2000.6899,0.27831087
2000.6927,0.28400457
2000.6954,0.28274103
2000.6982,0.28034327
2000.7009,0.28515584
2000.7036,0.28632702
2000.7064,0.28939522
2000.7091,0.2846142
2000.7118,0.28567274
2000.7146,0.28541131
2000.7173,0.28374213
2000.7201,0.28551863
2000.7228,0.28390883
2000.7255,0.28948082
2000.7283,0.28514358
2000.731,0.28317622
2000.7337,0.28672521
2000.7365,0.2851811
2000.7392,0.28599382
2000.742,0.28691701
2000.7447,0.28443658
2000.7474,0.29591296
2000.7502,0.29410509
2000.7529,0.28999697
2000.7556,0.28495103
2000.7584,0.28572064
2000.7611,0.28598776
2000.7639,0.28066534
2000.7666,0.28738023
2000.7693,0.28493186
2000.7721,0.28410597
2000.7748,0.2900798
2000.7775,0.28760097
2000.7803,0.28557313
2000.783,0.28747902
2000.7858,0.28658475
2000.7885,0.28584785
2000.7912,0.2891865
2000.794,0.29512514
2000.7967,0.29535542
2000.7995,0.28290453
2000.8022,0.29039776
2000.8049,0.28692152
2000.8077,0.28940776
2000.8104,0.28900082
2000.8131,0.28756967
2000.8159,0.29190065
2000.8186,0.28536128
2000.8214,0.28421633
2000.8241,0.2862871
2000.8268,0.28887684
2000.8296,0.28933554
2000.8323,0.29491167
2000.835,0.28775983
2000.8378,0.2948218
2000.8405,0.28856009
2000.8433,0.29017706
2000.846,0.28714562
2000.8487,0.28642019
2000.8515,0.29125631
2000.8542,0.29336218
2000.8569,0.29002465
2000.8597,0.28319602
2000.8624,0.28742999
2000.8652,0.2924777
2000.8679,0.29224903
2000.8706,0.28894389
2000.8734,0.29294521
2000.8761,0.29076174
2000.8789,0.29049554
2000.8816,0.289559
2000.8843,0.29310984
2000.8871,0.29463034
2000.8898,0.2899332
2000.8925,0.28622316
2000.8953,0.29384475
2000.898,0.29055017
2000.9008,0.29770537
2000.9035,0.29475168
2000.909,0.29291766
2000.9117,0.29740575
2000.9144,0.29716123
2000.9172,0.29974539
2000.9199,0.29438932
2000.9227,0.29674181
2000.9254,0.29553683
2000.9281,0.29225724
2000.9309,0.2928266
2000.9336,0.2941774
2000.9363,0.29504226
2000.9391,0.29191808
2000.9418,0.30445535
2000.9446,0.29990112
2000.9473,0.29540031
2000.95,0.29604463
2000.9528,0.30158909
2000.9555,0.29454171
2000.9582,0.29446477
2000.961,0.29390369
2000.9637,0.2921641
2000.9665,0.30019059
2000.9692,0.29615245
2000.9719,0.29160337
2000.9747,0.29755966
2000.9774,0.29462608
2000.9802,0.2977315
2000.9911,0.30019401
2000.9938,0.30017859
2000.9966,0.29646781
2000.9993,0.29834332
2001.0021,0.29950205
2001.0048,0.30342921
2001.0075,0.30226721
2001.0103,0.29826042
2001.013,0.29933994
2001.0157,0.29599187
2001.0185,0.30608076
2001.0212,0.29713998
2001.024,0.30167653
2001.0267,0.29748262
2001.0294,0.2988799
2001.0322,0.3020759
2001.0349,0.30456164
2001.0376,0.30188902
2001.0404,0.29844475
2001.0431,0.30153644
2001.0459,0.29985318
2001.0486,0.29600523
2001.0513,0.29749501
2001.0541,0.29999073
2001.0568,0.2972872
2001.0595,0.29991575
2001.0623,0.29664304
2001.065,0.29602496
2001.0678,0.29462145
2001.0705,0.29121541
2001.0732,0.2970369
2001.076,0.29505342
2001.0787,0.29788607
2001.0815,0.29741354
2001.0842,0.2919576
2001.0869,0.29732144
2001.0924,0.29910459
2001.0951,0.3010299
2001.0979,0.29734588
2001.1006,0.29911071
2001.1034,0.29849198
2001.1061,0.2991914
2001.1088,0.29806093
2001.1116,0.29654216
2001.1143,0.29475351
2001.117,0.30620608
2001.1198,0.30028748
2001.1225,0.29638268
2001.1253,0.29421769
2001.128,0.29935123
2001.1307,0.2967803
2001.1335,0.29915101
2001.1362,0.30332668
2001.1389,0.29999657
2001.1417,0.30231797
2001.1444,0.30345192
2001.1472,0.30324267
2001.1499,0.30364191
2001.1526,0.30375568
2001.1554,0.30345953
2001.1581,0.30913018
2001.1608,0.30489337
2001.1636,0.30534609
2001.1663,0.30682407
2001.1691,0.30524865
2001.1718,0.30698575
2001.1745,0.30478818
2001.1773,0.30543308
2001.18,0.3049685
2001.1828,0.30559444
2001.1855,0.3076378
2001.1882,0.30964971
2001.191,0.30267894
2001.1937,0.30979673
2001.1964,0.3007063
2001.1992,0.30354076
2001.2019,0.30600993
2001.2047,0.30110785
2001.2074,0.30610752
2001.2101,0.30536246
2001.2129,0.30525923
2001.2156,0.30526395
2001.2183,0.30341999
2001.2211,0.30456794
2001.2238,0.30256911
2001.2266,0.29819946
2001.2293,0.30450536
2001.2348,0.30692881
2001.2375,0.30840191
2001.2402,0.30643114
2001.243,0.30221683
2001.2457,0.30904752
2001.2485,0.30363771
2001.2512,0.303276
2001.2539,0.3028638
2001.2594,0.30199453
2001.2621,0.30251007
2001.2649,0.29890433
2001.2676,0.29768846
2001.2704,0.30379626
2001.2731,0.30428617
2001.2758,0.3035557
2001.2786,0.30386262
2001.2813,0.30701946
2001.2841,0.30229107
2001.2868,0.30083022
2001.2895,0.30421493
2001.2923,0.2990566
2001.295,0.30211429
2001.2977,0.29906021
2001.3005,0.29940041
2001.3032,0.30494843
2001.306,0.30546545
2001.3087,0.30121528
2001.3114,0.31098758
2001.3142,0.30846474
2001.3169,0.30911612
2001.3196,0.31049965
2001.3224,0.31329707
2001.3251,0.30810802
2001.3279,0.30728663
2001.3306,0.30828181
2001.3333,0.31310471
2001.3361,0.3091994
2001.3388,0.31207291
2001.3415,0.3047233
2001.3443,0.3069759
2001.347,0.31084714
2001.3498,0.31020722
2001.3525,0.31478018
2001.3552,0.31170167
2001.358,0.31001896
2001.3607,0.30923006
2001.3634,0.31119128
2001.3662,0.30248964
2001.3689,0.30691006
2001.3717,0.30819391
2001.3744,0.30980036
2001.3771,0.31087565
2001.3799,0.30737143
2001.3826,0.3041343
2001.3854,0.30933937
2001.3881,0.30918587
2001.3908,0.30622059
2001.3936,0.30481945
2001.399,0.3133817
2001.4018,0.30924695
2001.4045,0.30841123
2001.4073,0.31470067
2001.41,0.30502739
2001.4127,0.30941886
2001.4155,0.31121539
2001.4182,0.30920069
2001.4209,0.31128079
2001.4237,0.30942529
2001.4264,0.30987321
2001.4292,0.3127882
2001.4319,0.32048883
2001.4346,0.32029553
2001.4374,0.31242495
2001.4401,0.31579585
2001.4428,0.31448169
2001.4483,0.31630518
2001.4511,0.31463069
2001.4538,0.31551483
2001.4565,0.30827217
2001.4593,0.31245611
2001.462,0.3109438
2001.4648,0.31435397
2001.4675,0.3106219
2001.4702,0.31304069
2001.473,0.31140559
2001.4757,0.31741
2001.4784,0.31486912
2001.4812,0.31237794
2001.4839,0.31067888
2001.4867,0.31243959
2001.4894,0.31557903
2001.4921,0.31048552
2001.4949,0.31485997
2001.4976,0.30844157
2001.5003,0.31542992
2001.5031,0.32052815
2001.5058,0.32018226
2001.5086,0.31199642
2001.5113,0.31530993
2001.514,0.31568439
2001.5168,0.31520626
2001.5195,0.30951415
2001.5222,0.31305672
2001.525,0.30967056
2001.5277,0.31360132
2001.5305,0.31683429
2001.5332,0.31229028
2001.5359,0.31596192
2001.5387,0.31545721
2001.5414,0.31288545
2001.5441,0.31775603
2001.5469,0.3140077
2001.5496,0.31755482
2001.5524,0.3145374
2001.5551,0.32099601
2001.5578,0.31474086
2001.5606,0.31635995
2001.5661,0.31866888
2001.5688,0.3203455
2001.5715,0.32193143
2001.5743,0.31827695
2001.577,0.31782596
2001.5797,0.32075369
2001.5825,0.31892067
2001.5852,0.32077218
2001.588,0.32104927
2001.5907,0.31959954
2001.5934,0.32408724
2001.5962,0.32473307
2001.5989,0.32178873
2001.6153,0.32404887
2001.6181,0.31693762
2001.6208,0.31800728
2001.6235,0.3158606
2001.6263,0.32118837
2001.629,0.3145699
2001.6318,0.31854008
2001.6345,0.32102144
2001.6372,0.32005976
2001.64,0.32475448
2001.6427,0.31758382
2001.6454,0.31587976
2001.6482,0.31898906
2001.6509,0.31794419
2001.6537,0.32201437
2001.6564,0.31786751
2001.6591,0.32420114
2001.6619,0.31991028
2001.6646,0.31392072
2001.6674,0.32059649
2001.6756,0.32394495
2001.6783,0.31824043
2001.681,0.32006022
2001.6838,0.32459634
2001.6865,0.32404722
2001.6893,0.32588589
2001.692,0.32439708
2001.6947,0.31822161
2001.6975,0.32276387
2001.7002,0.32082517
2001.7029,0.32153754
2001.7057,0.32619097
2001.7084,0.32426065
2001.7112,0.32556783
2001.7139,0.32363614
2001.7166,0.32289791
2001.7194,0.31942916
2001.7221,0.32457797
2001.7248,0.32385031
2001.7276,0.32987194
2001.7303,0.3263372
2001.7331,0.32515904
2001.7385,0.322953
2001.7413,0.32617071
2001.7467,0.32198435
2001.7495,0.32864763
2001.7522,0.32472628
2001.755,0.3190424
2001.7577,0.31906257
2001.7604,0.32692329
2001.7632,0.32293754
2001.7659,0.32206908
2001.7687,0.32500581
2001.7714,0.32098033
2001.7741,0.32505967
2001.7769,0.32201821
2001.7796,0.33178394
2001.7823,0.33375074
2001.7851,0.32727072
2001.7878,0.3264312
2001.7906,0.32806073
2001.7933,0.3287895
2001.796,0.33150352
2001.7988,0.32815302
2001.8015,0.32565089
2001.8125,0.32766976
2001.8152,0.32745096
2001.8179,0.3292496
2001.8207,0.3253111
2001.8234,0.32670275
2001.8261,0.32651314
2001.8289,0.33052702
2001.8316,0.32658256
2001.8344,0.32692908
2001.8371,0.32353984
2001.8398,0.32336643
2001.8426,0.32620842
2001.8453,0.3217392
2001.848,0.32310013
2001.8508,0.32455202
2001.8535,0.32087364
2001.8563,0.32638384
2001.859,0.32901865
2001.8617,0.33091262
2001.8645,0.33317998
2001.8672,0.32706166
2001.87,0.33053505
2001.8727,0.31982475
2001.8754,0.32913445
2001.8782,0.32861065
2001.8809,0.32671943
2001.8836,0.32780383
2001.8864,0.32253912
2001.8891,0.32781823
2001.8919,0.32174265
2001.8946,0.32728138
2001.8973,0.32642948
2001.9001,0.32257339
2001.9028,0.32231282
2001.9055,0.31949687
2001.9083,0.3262004
2001.911,0.32940774
2001.9138,0.3297903
2001.9165,0.32704666
2001.9192,0.32404979
2001.922,0.32958483
2001.9274,0.33034369
2001.9302,0.33116859
2001.9329,0.32806637
2001.9357,0.32893488
2001.9384,0.3275701
2001.9411,0.31919202
2001.9439,0.32643416
2001.9466,0.32845503
2001.9493,0.3260026
2001.9521,0.33093969
2001.9548,0.33354362
2001.9576,0.32845914
2001.9603,0.32295982
2001.963,0.32649878
2001.9658,0.3302264
2001.9685,0.32569984
2001.9713,0.32721252
2001.974,0.32899326
2001.9767,0.32871273
2001.9795,0.32508904
2001.9822,0.32860155
2001.9849,0.33464648
2001.9877,0.33091856
2001.9904,0.32930995
2001.9932,0.33493258
2001.9959,0.33633148
2001.9986,0.33059481
2002.0014,0.33227844
2002.0041,0.33572563
2002.0068,0.32720362
2002.0096,0.33172872
2002.0123,0.33212444
2002.0151,0.33094482
2002.0178,0.32998923
2002.0205,0.3296687
2002.0233,0.33119557
2002.026,0.3303708
2002.0287,0.3334172
2002.0315,0.32754434
2002.0342,0.33149658
2002.037,0.33172068
2002.0397,0.33348467
2002.0424,0.32909011
2002.0452,0.33340643
2002.0479,0.33647768
2002.0507,0.33137868
2002.0534,0.3351713
2002.0561,0.3414033
2002.0589,0.33856555
2002.0616,0.33296179
2002.0643,0.33261095
2002.0671,0.32864917
2002.0698,0.33338364
2002.0726,0.3346478
2002.0753,0.33828357
2002.078,0.33760699
2002.0808,0.33454452
2002.0835,0.33324337
2002.0862,0.33297939
2002.089,0.32814236
2002.0917,0.33229276
2002.0945,0.33182126
2002.0972,0.33070848
2002.0999,0.33031205
2002.1027,0.32949921
2002.1054,0.33240122
2002.1081,0.3293537
2002.1109,0.32896607
2002.1136,0.33196978
2002.1164,0.33321812
2002.1191,0.3312103
2002.1218,0.33382759
2002.1246,0.33590171
2002.1273,0.33219972
2002.13,0.33278516
2002.1328,0.33044095
2002.1355,0.33522843
2002.1383,0.32941175
2002.141,0.33325338
2002.1437,0.33577988
2002.1465,0.3334998
2002.1492,0.33051527
2002.152,0.33240009
2002.1547,0.33506864
2002.1574,0.3354809
2002.1602,0.33262155
2002.1629,0.33760561
2002.1656,0.33350084
2002.1684,0.33388274
2002.1711,0.33110398
2002.1739,0.33122837
2002.1766,0.33045943
2002.1793,0.33230128
2002.1821,0.33414936
2002.1848,0.33666304
2002.1875,0.33512682
2002.1903,0.33290691
2002.193,0.33280122
2002.1958,0.33797097
2002.1985,0.33640688
2002.2012,0.34380912
2002.204,0.34084981
2002.2067,0.34065013
2002.2094,0.33752031
2002.2122,0.34147078
2002.2149,0.34351211
2002.2177,0.34270736
2002.2204,0.33996242
2002.2231,0.33970634
2002.2259,0.33633081
2002.2286,0.33128276
2002.2313,0.33783405
2002.2341,0.33945614
2002.2368,0.33680392
2002.2396,0.34065929
2002.2423,0.34075444
2002.245,0.33891052
2002.2478,0.34308905
2002.2505,0.34190057
2002.2533,0.34286702
2002.256,0.33819927
2002.2587,0.34384551
2002.2615,0.34500289
2002.2642,0.34252006
2002.2669,0.34632702
2002.2697,0.33761698
2002.2724,0.33833889
2002.2752,0.33982362
2002.2779,0.33976929
2002.2806,0.34486847
2002.2834,0.34008191
2002.2861,0.34546642
2002.2888,0.33824511
2002.2916,0.33967548
2002.2943,0.3442723
2002.2971,0.34309719
2002.2998,0.34022622
2002.3025,0.35082194
2002.3053,0.34658421
2002.308,0.35277689
2002.3107,0.34475857
2002.3135,0.34556616
2002.3162,0.35041358
2002.3217,0.34703334
2002.3244,0.35038231
2002.3272,0.35025344
2002.3299,0.3440843
2002.3326,0.3478829
2002.3354,0.34647793
2002.3381,0.34623565
2002.3409,0.3410937
2002.3436,0.33969095
2002.3463,0.34287615
2002.3491,0.34755245
2002.3518,0.34446229
2002.3546,0.3446082
2002.3573,0.3482895
2002.36,0.34743267
2002.3628,0.34464582
2002.3655,0.3441882
2002.3682,0.33774726
2002.371,0.3410068
2002.3737,0.33827786
2002.3765,0.34720592
2002.3792,0.34051187
2002.3819,0.34182365
2002.3847,0.3396906
2002.3874,0.34176292
2002.3901,0.34616151
2002.3929,0.3451936
2002.3956,0.34638204
2002.3984,0.34583979
2002.4011,0.34751196
2002.4038,0.34487646
2002.4066,0.34614716
2002.4093,0.34620958
2002.412,0.34732033
2002.4148,0.34756874
2002.4175,0.3422585
2002.4203,0.3468141
2002.423,0.35040842
2002.4257,0.34720886
2002.4285,0.34908601
2002.4312,0.34847435
2002.4339,0.34969139
2002.4367,0.34833331
2002.4394,0.34893107
2002.4422,0.34490203
2002.4449,0.35105241
2002.4476,0.34304952
2002.4504,0.34374787
2002.4531,0.34386922
2002.4559,0.34669992
2002.4586,0.34854128
2002.4613,0.34595755
2002.4641,0.34887185
2002.4668,0.34500363
2002.4695,0.35041529
2002.4723,0.34219286
2002.475,0.34437378
2002.4778,0.34885819
2002.4805,0.34456088
2002.4832,0.34970618
2002.486,0.34740167
2002.4887,0.3526631
2002.4914,0.35683227
2002.4942,0.34926945
2002.4969,0.34786522
2002.4997,0.34870635
2002.5024,0.34979339
2002.5051,0.35250249
2002.5079,0.35177495
2002.5106,0.34340141
2002.5133,0.34706627
2002.5161,0.34928047
2002.5188,0.35321481
2002.5216,0.35585217
2002.5243,0.35416186
2002.527,0.3592218
2002.5298,0.34899606
2002.5325,0.35692747
2002.5352,0.35203016
2002.538,0.35575486
2002.5407,0.34979275
2002.5435,0.3525057
2002.5462,0.34770841
2002.5489,0.35825988
2002.5517,0.34947566
2002.5544,0.35553405
2002.5572,0.348859
2002.5599,0.34462772
2002.5626,0.35345769
2002.5654,0.35181143
2002.5681,0.35220866
2002.5708,0.35590451
2002.5736,0.35160659
2002.5763,0.3499445
2002.5791,0.35779706
2002.5818,0.35643554
2002.5845,0.3547393
2002.5873,0.35579385
2002.59,0.35331135
2002.5927,0.35688964
2002.5955,0.35244977
2002.5982,0.35599498
2002.601,0.3526282
2002.6037,0.35971413
2002.6064,0.35593307
2002.6092,0.35553545
2002.6119,0.35028846
2002.6146,0.35741053
2002.6174,0.36388687
2002.6201,0.35881568
2002.6229,0.35914662
2002.6256,0.36249913
2002.6283,0.363299
2002.6311,0.35515003
2002.6338,0.35851593
2002.6366,0.36037133
2002.6393,0.3605777
2002.642,0.35926442
2002.6448,0.36137142
2002.6475,0.35463533
2002.6502,0.35662464
2002.653,0.35604512
2002.6557,0.36177156
2002.6585,0.35847201
2002.6612,0.35661985
2002.6639,0.35518295
2002.6667,0.36220818
2002.6694,0.3590096
2002.6721,0.35955709
2002.6749,0.36517716
2002.6776,0.36639989
2002.6804,0.36352688
2002.6831,0.36151242
2002.6858,0.36290674
2002.6886,0.36297265
2002.6913,0.36189831
2002.694,0.36391761
2002.6968,0.35838358
2002.6995,0.35962247
2002.7023,0.36190863
2002.705,0.35572119
2002.7077,0.35829826
2002.7105,0.36175869
2002.7132,0.36148413
2002.7159,0.35767451
2002.7187,0.36057724
2002.7214,0.36166398
2002.7242,0.36001057
2002.7269,0.36039448
2002.7296,0.36622396
2002.7324,0.36211492
2002.7351,0.36045167
2002.7379,0.36290335
2002.7406,0.36391146
2002.7433,0.3566292
2002.7461,0.3602738
2002.7488,0.35957112
2002.7515,0.35868573
2002.7543,0.35847764
2002.757,0.35774233
2002.7598,0.36011996
2002.7625,0.35708864
2002.7652,0.35976793
2002.768,0.36147583
2002.7707,0.35784763
2002.7734,0.36331795
2002.7762,0.35968168
2002.7789,0.36310227
2002.7817,0.35976538
2002.7844,0.35839333
2002.7871,0.36241665
2002.7899,0.35713574
2002.7926,0.35685779
2002.7953,0.35878413
2002.7981,0.35610182
2002.8008,0.36051381
2002.8036,0.36346399
2002.8063,0.36109434
2002.809,0.36215453
2002.8118,0.35822933
2002.8145,0.35835935
2002.8172,0.35513833
2002.82,0.35716524
2002.8227,0.35956959
2002.8255,0.35803092
2002.8282,0.35854667
2002.8309,0.36269278
2002.8337,0.35752704
2002.8364,0.35982788
2002.8392,0.3634265
2002.8419,0.35710944
2002.8446,0.36354543
2002.8474,0.36739336
2002.8501,0.35865476
2002.8528,0.35848835
2002.8556,0.36009441
2002.8583,0.36297638
2002.8611,0.35980285
2002.8638,0.35959055
2002.8665,0.36851663
2002.8693,0.36641692
2002.872,0.36643769
2002.8747,0.3585404
2002.8775,0.36388815
2002.8802,0.36143567
2002.883,0.36481592
2002.8857,0.36796136
2002.8884,0.3614876
2002.8912,0.36293194
2002.8939,0.3635667
2002.8966,0.36376752
2002.8994,0.36536377
2002.9021,0.36496038
2002.9049,0.36588657
2002.9076,0.36548262
2002.9103,0.36344915
2002.9131,0.36548552
2002.9158,0.36716545
2002.9185,0.36059982
2002.9213,0.36703465
2002.924,0.3644137
2002.9268,0.36378236
2002.9295,0.36518522
2002.9322,0.36511944
2002.935,0.36600932
2002.9377,0.36739016
2002.9405,0.36842156
2002.9432,0.3644769
2002.9459,0.36308314
2002.9487,0.36672549
2002.9514,0.36039655
2002.9541,0.36855008
2002.9569,0.36427001
2002.9596,0.3612738
2002.9624,0.35924296
2002.9651,0.3666856
2002.9678,0.36386937
2002.9733,0.36530393
2002.976,0.36935643
2002.9788,0.36752835
2002.9815,0.36629846
2002.9843,0.36793789
2002.987,0.36241642
2002.9897,0.36778885
2002.9925,0.36537451
2002.9952,0.36241779
2002.9979,0.3656921
2003.0007,0.36909333
2003.0034,0.37138053
2003.0062,0.36629144
2003.0089,0.36680814
2003.0116,0.36915344
2003.0144,0.36889824
2003.0171,0.37234702
2003.0198,0.37373863
2003.0226,0.36933202
2003.0253,0.37221009
2003.0281,0.37365023
2003.0308,0.3738659
2003.0335,0.36815679
2003.0363,0.36610308
2003.039,0.36926807
2003.0418,0.36870904
2003.0445,0.36960205
2003.0472,0.36935239
2003.05,0.37328165
2003.0527,0.36971238
2003.0554,0.36916496
2003.0582,0.37027097
2003.0609,0.36797014
2003.0637,0.37258423
2003.0664,0.37197975
2003.0691,0.37023447
2003.0719,0.36677835
2003.0746,0.37104242
2003.0773,0.36748152
2003.0801,0.37028355
2003.0828,0.36981276
2003.0856,0.37229396
2003.0883,0.37200769
2003.091,0.37383448
2003.0938,0.37534982
2003.0965,0.37220046
2003.0992,0.37396582
2003.102,0.37391473
2003.1047,0.37037143
2003.1075,0.37255
2003.1102,0.37361812
2003.1129,0.37431185
2003.1157,0.36714138
2003.1211,0.36942646
2003.1266,0.37210765
2003.1294,0.37046344
2003.1321,0.3708028
2003.1348,0.36340082
2003.1376,0.36652199
2003.1403,0.36341938
2003.1431,0.3761935
2003.1458,0.37218324
2003.1485,0.36950566
2003.1513,0.36802436
2003.154,0.3685736
2003.1567,0.37111365
2003.1595,0.36969133
2003.1622,0.37084289
2003.165,0.37447579
2003.1677,0.37013036
2003.1704,0.3681265
2003.1732,0.37810689
2003.1759,0.3741722
2003.1786,0.37709857
2003.1814,0.37564382
2003.1841,0.37233722
2003.1869,0.37338949
2003.1923,0.36918538
2003.1951,0.37385073
2003.1978,0.37388544
2003.2005,0.37673088
2003.2033,0.37073725
2003.206,0.36966743
2003.2088,0.3809171
2003.2115,0.37331795
2003.2142,0.37565618
2003.217,0.37619676
2003.2197,0.37523604
2003.2225,0.37756246
2003.2252,0.3761102
2003.2279,0.37492431
2003.2307,0.37563147
2003.2334,0.37300952
2003.2361,0.37548418
2003.2389,0.37291409
2003.2416,0.37781028
2003.2444,0.37511388
2003.2471,0.3716986
2003.2498,0.37802068
2003.2526,0.37609738
2003.2553,0.37058057
2003.258,0.3771396
2003.2608,0.37565823
2003.2635,0.37597953
2003.2663,0.38062877
2003.269,0.3735262
2003.2717,0.37974333
2003.2745,0.37815394
2003.2772,0.37298557
2003.2799,0.37668585
2003.2827,0.38050484
2003.2854,0.37362156
2003.2882,0.37954841
2003.2909,0.37640771
2003.2936,0.37970588
2003.2964,0.37646337
2003.2991,0.38740952
2003.3018,0.38211346
2003.3046,0.3775801
2003.3073,0.38071122
2003.3101,0.38142097
2003.3128,0.38125697
2003.3155,0.38007262
2003.3183,0.37731459
2003.321,0.37880828
2003.3238,0.37820619
2003.3265,0.378131
2003.3292,0.37438179
2003.332,0.37734283
2003.3347,0.37664874
2003.3374,0.37917624
2003.3402,0.37970798
2003.3429,0.38100788
2003.3457,0.38403583
2003.3484,0.37560912
2003.3511,0.37626195
2003.3539,0.37760295
2003.3566,0.37689835
2003.3593,0.37592485
2003.3621,0.37699575
2003.3648,0.37705439
2003.3676,0.38001033
2003.3703,0.38099394
2003.373,0.38074699
2003.3758,0.38284672
2003.3785,0.38277111
2003.3812,0.3844424
2003.384,0.38044554
2003.3867,0.38402941
2003.3895,0.38122883
2003.3922,0.37772637
2003.3949,0.37876172
2003.3977,0.37545737
2003.4004,0.38251161
2003.4031,0.3788217
2003.4059,0.3831788
2003.4086,0.38068
2003.4114,0.37806837
2003.4141,0.38116897
2003.4168,0.37599233
2003.4196,0.38071839
2003.4223,0.37852281
2003.4251,0.37986266
2003.4278,0.38196654
2003.4305,0.38287196
2003.4333,0.37296994
2003.436,0.37976235
2003.4387,0.38012447
2003.4415,0.38479571
2003.4442,0.39043796
2003.447,0.38646243
2003.4497,0.38273511
2003.4524,0.38318104
2003.4552,0.3838481
2003.4579,0.38522819
2003.4606,0.38988094
2003.4634,0.38245982
2003.4661,0.38283059
2003.4689,0.38217973
2003.4716,0.38233304
2003.4743,0.38265483
2003.4771,0.3811123
2003.4798,0.38260369
2003.4825,0.37838938
2003.4853,0.38124082
2003.488,0.38054742
2003.4908,0.3798334
2003.4935,0.37978375
2003.4962,0.38433012
2003.499,0.38763459
2003.5017,0.38027064
2003.5044,0.38349302
2003.5072,0.38377172
2003.5099,0.38084172
2003.5127,0.38235555
2003.5154,0.3824552
2003.5181,0.38280566
2003.5209,0.38665107
2003.5236,0.38316943
2003.5264,0.38297222
2003.5291,0.38163291
2003.5318,0.38573714
2003.5346,0.38767775
2003.5373,0.38531387
2003.54,0.38450865
2003.5428,0.38665224
2003.5455,0.38540776
2003.5483,0.3817515
2003.551,0.37597339
2003.5537,0.3844982
2003.5565,0.38806701
2003.5592,0.38469563
2003.5619,0.38887129
2003.5647,0.38560847
2003.5674,0.38440802
2003.5702,0.38670781
2003.5729,0.38490836
2003.5756,0.38851731
2003.5784,0.38275702
2003.5811,0.38834656
2003.5838,0.38012434
2003.5866,0.38714871
2003.5893,0.38909564
2003.5921,0.39356906
2003.5948,0.3931582
2003.5975,0.38655449
2003.6003,0.38902111
2003.603,0.39004997
2003.6057,0.38933622
2003.6085,0.38904084
2003.6112,0.38532601
2003.614,0.38952618
2003.6167,0.39164045
2003.6194,0.39112853
2003.6222,0.39352874
2003.6249,0.3940501
2003.6277,0.39085645
2003.6304,0.39087712
2003.6331,0.39003668
2003.6359,0.38288136
2003.6386,0.38309381
2003.6413,0.3902193
2003.6441,0.38471681
2003.6468,0.39002566
2003.6496,0.38573027
2003.6523,0.38614996
2003.655,0.38725012
2003.6578,0.38158294
2003.6605,0.38884619
2003.6632,0.39138592
2003.666,0.38816283
2003.6687,0.38909969
2003.6715,0.39113239
2003.6742,0.38403522
